sent1,sent2,score
"['tokyo', 'to', 'host', 'nu', '##m', 'olympic', 'games']","['wrestling', 'to', 'feature', 'in', 'nu', '##m', 'tokyo', 'olympics']",1.4
"['housing', 'starts', 'up', 'nu', '##m', 'in', 'may']","['may', 'housing', 'starts', 'up', 'nu', '##m']",4.6
"['gt', '##cu', '##bas', 'castro', 'assumes', 'ce', '##la', '##c', 'presidency']","['cuba', '##s', 'castro', 'to', 'take', 'over', 'ce', '##la', '##c', 'presidency']",5.0
"['nu', '##m', 'magnitude', 'earthquake', 'hits', 'new', 'zealand']","['nu', '##m', 'magnitude', 'earthquake', 'shakes', 'iran']",0.2
"['dozens', 'feared', 'trapped', 'in', 'india', 'building', 'collapse']","['rescue', '##rs', 'race', 'to', 'find', 'nu', '##m', 'still', 'trapped', 'in', 'india', 'building', 'collapse']",3.0
"['daily', 'press', 'briefing', 'south', 'sudan']","['daily', 'press', 'briefing', 'syria']",1.2
"['islamist', '##s', 'attack', 'north', 'mali', 'city', 'after', 'suicide', 'bombings']","['islamist', '##s', 'attack', 'mali', '##an', 'troops', 'in', 'gao']",3.2
"['britain', 'set', 'to', 'de', '##port', 'of', 'abu', 'q', '##ata', '##da']","['britain', 'loses', 'bid', 'to', 'de', '##port', 'radical', 'cleric', 'abu', 'q', '##ata', '##da']",2.2
"['french', 'parliament', 'backs', 'reform', 'of', 'law', 'on', 'prostitution']","['russian', 'parliament', 'to', 'consider', 'ban', 'on', 'us', 'adoption', '##s']",0.8
"['shots', 'explosions', 'heard', 'as', 'thai', '##s', 'continue', 'protest', 'in', 'bangkok']","['gunshot', '##s', 'explosions', 'rock', 'thai', 'protest', 'day', 'ahead', 'of', 'polls']",2.6
"['israeli', 'military', 'focuses', 'on', 'northern', 'border']","['egypt', '##s', 'military', 'takes', 'control', 'over', 'muslim', 'brotherhood', 'supporters']",1.6
"['north', 'korea', 'blocks', 'ka', '##eson', '##g', 'access']","['north', 'korea', 'vows', 'to', 'restart', 'nuclear', 'facilities']",1.0
"['manning', 'sentenced', 'to', 'nu', '##m', 'years', 'in', 'prison']","['ariel', 'castro', 'sentenced', 'to', 'nu', '##m', 'years', 'in', 'prison']",0.4
"['us', 'senate', 'approve', '##s', 'fiscal', 'cliff', 'deal']","['its', 'official', 'deal', 'reached', 'on', 'fiscal', 'cliff']",3.4
"['zimmerman', 'stopped', 'for', 'speeding', 'in', 'texas', 'released', 'with', 'warning']","['zimmerman', 'pulled', 'over', 'in', 'texas', 'for', 'speeding', 'given', 'warning']",5.0
"['iran', '##s', 'ro', '##uh', '##ani', 'warns', 'of', 'taliban', '##isation', 'in', 'syria']","['russia', 'china', 'concerned', 'about', 'israeli', 'airs', '##tri', '##kes', 'in', 'syria']",1.4
"['syria', 'denies', 'reports', 'of', 'deadly', 'damascus', 'nerve', 'gas', 'attack']","['us', 'allies', 'get', 'help', 'to', 'rep', '##el', 'iranian', 'computer', 'attacks']",0.0
"['china', 'stocks', 'close', 'higher', 'after', 'economic', 'meeting']","['china', 'stocks', 'close', 'higher', 'on', 'wednesday']",3.4
"['russia', 'un', '##ve', '##ils', 'nu', '##m', 'billion', 'oil', 'link', 'to', 'pacific']","['russia', 'un', '##ve', '##ils', 'numb', '##n', 'oil', 'link', 'to', 'pacific']",3.4
"['police', 'kill', 'gun', '##man', 'find', 'nu', '##m', 'more', 'dead', 'in', 'col', '##o', 'home']","['nu', '##m', 'dead', 'after', 'police', 'stand', '##off', 'with', 'gun', '##man', 'barr', '##ica', '##ded', 'in', 'us', 'home']",2.0
"['do', '##lce', 'and', 'ga', '##bba', '##na', 'convicted', 'of', 'tax', 'eva', '##sion']","['do', '##lce', 'and', 'ga', '##bba', '##na', 'fined', 'in', 'italian', 'tax', 'case']",3.0
"['nu', '##mma', '##gni', '##tu', '##de', 'quake', 'hits', 'pakistan', 'ce', '##nc']","['nu', '##mma', '##gni', '##tu', '##de', 'earthquake', 'hits', 'sw', 'pakistan']",3.8
"['asteroid', 'zip', '##s', 'between', 'earth', 'and', 'satellites']","['asteroid', 'passes', 'earth', 'in', 'fly', '##by']",4.4
"['fight', 'for', 'mali', 'town', 'reflects', 'islamist', 'tactics']","['eu', 'to', 'train', 'mali', 'army', 'to', 'fight', 'northern', 'islamist', 'militants']",2.0
"['two', 'santa', 'tracker', '##s', 'competing', 'this', 'christmas']","['spain', 'turning', 'back', 'the', 'clock', 'on', 'si', '##est', '##as']",0.0
"['ships', 'train', 'for', 'syrian', 'chemical', 'weapons', 'transport']","['syria', 'loads', 'chemical', 'weapons', 'into', 'bombs', 'awaiting', 'ass', '##ad', 'order']",2.6
"['nu', '##m', 'killed', 'nu', '##m', 'wounded', 'in', 'attacks', 'in', 'iraq']","['nu', '##m', 'killed', 'nu', '##m', 'wounded', 'in', 'fresh', 'attacks', 'in', 'iraq']",2.2
"['can', 'the', 'us', 'trust', 'syria', 'to', 'hand', 'over', 'chemical', 'weapons']","['us', 'says', 'syria', 'may', 'have', 'used', 'sar', '##in', 'gas', 'in', 'chemical', 'weapons']",1.0
"['mexican', 'singer', 'jen', '##ni', 'rivera', 'believed', 'killed', 'in', 'plane', 'crash']","['jen', '##ni', 'rivera', 'mexican', 'music', 'star', 'dies', 'in', 'plane', 'crash']",3.4
"['bangladesh', 'court', 'sentences', 'first', 'law', '##maker', 'to', 'death', 'for', 'war', 'crimes']","['british', 'pm', 'pushes', 'sri', 'lanka', 'on', 'war', 'crimes']",1.8
"['mug', '##abe', 'declared', 'winner', 'of', 'disputed', 'elections']","['zimbabwe', 'mug', '##abe', 'declared', 'winner', 'in', 'disputed', 'vote']",4.0
"['death', 'toll', 'climbs', 'to', 'nu', '##m', 'in', 'indonesia', 'boat', 'sinking']","['indonesia', 'death', 'toll', 'rises', 'to', 'nu', '##m', 'in', 'indonesia', 'boat', 'caps', '##ize']",3.6
"['egyptian', 'court', 'ban', '##s', 'muslim', 'brotherhood']","['egypt', 'court', 'ban', '##s', 'muslim', 'brotherhood', 'activities']",3.8
"['ro', '##uh', '##ani', 'leads', 'in', 'iran', 'presidential', 'vote', 'preliminary', 'results']","['ro', '##uh', '##ani', 'leads', 'in', 'initial', 'iran', 'count']",4.2
"['police', 'attacked', 'in', 'belfast', 'flag', 'protests']","['politicians', 'in', 'flag', 'violence', 'talks']",0.6
"['sk', '##ore', '##a', 'proposes', 'final', 'nk', '##ore', '##a', 'talks', 'over', 'ka', '##eson', '##g']","['north', 'korea', 'proposes', 'high', '##lev', '##el', 'talks', 'with', 'us']",1.0
"['india', 'gang', '##ra', '##pe', 'victim', 'struggling', 'against', 'the', 'odds']","['indian', 'rape', 'victim', 'dies', 'in', 'singapore', 'hospital']",1.8
"['gunmen', 'kill', 'nu', '##m', 'foreign', 'tourists', 'nu', '##m', 'pakistani']","['gunmen', 'kill', 'nu', '##m', 'foreign', 'tourists', 'in', 'pakistan']",2.8
"['statement', 'by', 'the', 'spokesperson', 'of', 'high', 'representative', 'catherine', 'ashton', 'on', 'the', 'latest', 'spat', '##e', 'of', 'attacks', 'in', 'iraq']","['statement', 'by', 'the', 'spokesperson', 'of', 'the', 'eu', 'high', 'representative', 'catherine', 'ashton', 'on', 'the', 'res', '##ump', '##tion', 'of', 'executions', 'in', 'iraq']",3.2
"['egypt', 'increases', 'security', 'before', 'promo', '##rs', '##i', 'protests']","['egypt', 'bracing', 'for', 'massive', 'protests']",3.0
"['ya', '##ci', '##mo', '##vich', 'urges', 'cabinet', 'to', 'approve', 'palestinian', 'prisoners', 'release']","['israel', 'agrees', 'to', 'free', 'nu', '##m', 'palestinian', 'prisoners']",2.0
"['palestinians', 'build', 'another', 'west', 'bank', 'tent', 'protest']","['palestinians', 'first', 'ever', 'un', 'vote', 'symbolic', 'yet', 'historic']",0.4
"['bangladesh', 'building', 'collapse', 'death', 'toll', 'hits', 'nu', '##m']","['bangladesh', 'building', '##coll', '##ap', '##se', 'death', 'toll', 'climbs', 'to', 'nu', '##m']",3.6
"['israeli', 'envoy', '##s', 'summoned', 'over', 'settlement', 'plans']","['britain', 'summons', 'israeli', 'envoy', 'over', 'settlements']",2.5
"['nu', '##m', 'dead', 'nu', '##m', 'injured', 'in', 'nevada', 'middle', 'school', 'shooting']","['nevada', 'nu', '##m', 'dead', 'nu', '##m', 'hurt', 'in', 'middle', 'school', 'shooting']",5.0
"['hamas', 'mixed', 'sex', 'schools', 'ban', 'takes', 'effect']","['hamas', 'in', 'mixed', '##se', '##x', 'school', 'ban']",4.2
"['man', 'arrested', 'after', 'police', 'officer', 'shot', 'in', 'leeds']","['navy', 'panel', 'urges', 'ou', '##ster', 'of', 'officer', 'who', 'fake', '##d', 'death']",0.4
"['ukrainian', 'prime', 'minister', 'resign', '##s', 'amid', 'protests']","['turkish', 'prime', 'minister', 'signals', 'return', 'to', 'hard', '##line', 'on', 'protesters']",0.6
"['obama', 'to', 'ref', '##oc', '##us', 'on', 'economy', 'in', 'state', 'of', 'the', 'union']","['fact', '##box', 'what', 'to', 'look', 'for', 'in', 'obama', '##s', 'state', 'of', 'the', 'union', 'speech']",2.2
"['google', 'launches', 'internet', '##beam', '##ing', 'balloons']","['google', 'are', 'playing', 'international', 'tax', 'game']",1.0
"['iraq', 'backs', 'egypt', 'crack', '##down', 'on', 'mor', '##si', 'supporters']","['iraq', 'backs', 'egypt', 'crack', '##down', 'on', 'mohamed', 'mor', '##si', 'supporters']",4.8
"['russia', 'gives', 'initial', 'ok', 'to', 'american', 'adoption', 'ban']","['russia', 'gives', 'initial', 'approval', 'to', 'adoption', 'ban']",3.8
"['five', 'convicted', 'in', 'kosovo', 'organ', 'trafficking', 'case']","['kosovo', 'nu', '##m', 'get', 'jail', 'time', 'in', 'organ', 'trafficking', 'case']",2.8
"['hr', '##ith', '##ik', 'ro', '##shan', 'wife', 'su', '##ssa', '##nne', 'part', 'ways']","['hr', '##ith', '##ik', 'ro', '##shan', 'su', '##ssa', '##nne', 'to', 'divorce']",4.4
"['gun', '##man', 'among', 'nu', '##m', 'dead', 'after', 'florida', 'apartment', 'shooting']","['gun', '##man', 'among', 'nu', '##m', 'dead', 'after', 'fl', '##a', 'apartment', 'shootout']",5.0
"['obama', 'lau', '##ds', 'progress', 'on', 'gay', 'rights', 'in', 'inaugural', 'address']","['thousands', 'protest', 'gay', 'marriage', 'in', 'france']",1.0
"['wave', 'of', 'bombings', 'kills', 'nu', '##m', 'in', 'iraq']","['car', 'bombs', 'kill', 'at', 'least', 'nu', '##m', 'in', 'iraq']",2.2
"['in', 'shock', 'move', 'obama', 'puts', 'syria', 'strike', 'on', 'hold']","['obama', 'puts', 'syria', 'strike', 'on', 'hold']",4.6
"['israel', 'strikes', 'syria', 'as', 'tensions', 'rise', 'on', 'weapons']","['air', 'strikes', 'wound', 'civilians', 'in', 'syria', '##s', 'der', '##aa']",1.8
"['gunmen', 'kill', 'nine', 'people', 'in', 'northwest', 'pakistan']","['militants', 'kill', 'nu', '##m', 'soldiers', 'in', 'northwest', 'pakistan']",2.6
"['the', 'san', 'francisco', 'plane', 'crash', 'at', 'a', 'glance']","['two', 'dead', 'nu', '##m', 'hurt', 'in', 'san', 'francisco', 'air', 'crash']",1.2
"['nu', '##m', 'arrested', 'after', 'deadly', 'bangladesh', 'building', 'collapse']","['workers', 'protest', 'after', 'bangladesh', 'building', 'collapse']",2.2
"['x', '##mas', 'cruise', 'passengers', 'hit', 'by', 'nor', '##ov', '##irus']","['missing', 'cruise', 'passenger', 'is', 'a', 'nsw', 'am', '##bo']",0.0
"['murder', 'claim', 'over', 'diana', '##s', 'death', 'new', 'information', 'which', 'has', 'been', 'passed', 'to', 'the', 'police', 'relating', 'to', 'the', 'deaths', 'of', 'princess', 'diana', 'and', 'dod', '##i', 'faye', '##d', 'is', 'thought', 'to', 'include', 'an', 'all', '##ega', '##tion', 'that', 'they', 'were', 'murdered']","['diana', 'and', 'faye', '##d', 'death', 'info', 'received', 'new', 'the', 'deaths', 'of', 'princess', 'diana', 'and', 'dod', '##i', 'al', 'faye', '##d', 'are', 'being', 'looked', 'at', 'again', 'by', 'police', 'after', 'they', 'received', 'information']",3.5
"['snow', '##den', 'asks', 'to', 'stay', 'in', 'russia']","['snow', '##den', 'releases', 'first', 'russia', 'video']",1.4
"['chinese', 'shares', 'close', 'lower', 'wednesday']","['chinese', 'shares', 'close', 'higher', 'friday']",2.2
"['stomach', 'bug', 'to', 'cause', 'ai', '##ling', 'nad', '##al', 'to', 'miss', 'australian', 'open']","['raf', '##a', 'nad', '##al', 'to', 'miss', 'australian', 'open']",3.4
"['na', '##ren', '##dra', 'mod', '##i', 'pledge', '##s', 'tough', 'stand', 'against', 'pakistan']","['india', '##s', 'mod', '##i', 'promises', 'tough', 'stance', 'against', 'pakistan']",4.8
"['egyptian', 'court', 'considers', 'mu', '##bara', '##ks', 'release']","['egypt', 'court', 'orders', 'release', 'of', 'mu', '##bara', '##k']",3.4
"['boy', 'scouts', 'delay', 'decision', 'on', 'admitting', 'gay', '##s']","['boy', 'scouts', 'of', 'america', 'delays', 'vote', 'on', 'lifting', 'ban', 'on', 'gay', '##s']",5.0
"['nu', '##m', 'car', 'bombs', 'kill', 'nu', '##m', 'in', 'southern', 'iraq']","['car', 'bombing', 'kills', 'nu', '##m', 'in', 'northern', 'iraq']",1.4
"['van', 'der', 'sl', '##oot', 'to', 'marry', 'in', 'prison']","['jo', '##ran', 'van', 'der', 'sl', '##oot', '##s', 'plans', 'to', 'get', 'married', 'in', 'peru', 'prison']",4.0
"['tokyo', 'stocks', 'close', 'down', 'nu', '##mp', '##c']","['tokyo', 'stocks', 'close', 'down', 'nu', '##m']",3.0
"['china', 'stock', 'index', 'futures', 'close', 'higher', 'dec', 'nu', '##m']","['china', 'stock', 'index', 'futures', 'close', 'lower', 'jan', 'nu', '##m']",2.2
"['pictures', 'of', 'the', 'day', 'nu', '##m', 'august', 'nu', '##m']","['pictures', 'of', 'the', 'day', 'nu', '##m', 'april', 'nu', '##m']",2.8
"['palestinians', 'hit', 'by', 'israeli', 'fire', 'in', 'gaza']","['two', 'palestinians', 'killed', 'in', 'an', 'israeli', 'air', 'strike', 'on', 'gaza']",2.8
"['jesse', 'jackson', 'jr', 'and', 'wife', 'to', 'plead', 'guilty', 'to', 'fraud']","['jesse', 'jackson', 'jr', 'wife', 'to', 'plead', 'guilty', 'to', 'fraud']",4.6
"['usa', 'ex', '##pel', '##s', 'venezuela', 'diplomats', 'in', 'row']","['us', 'ex', '##pel', '##s', 'venezuelan', 'diplomats']",4.4
"['bbc', 'veteran', 'hall', 'admits', 'child', 'sex', 'abuse']","['stuart', 'hall', 'admits', 'sex', 'assaults', 'on', 'children']",3.4
"['nu', '##m', 'killed', 'nu', '##m', 'injured', 'in', 'south', 'china', 'road', 'accident']","['nu', '##m', 'killed', 'nu', '##m', 'injured', 'in', 'philippine', 'road', 'accident']",0.6
"['ryan', '##air', 'reports', 'record', 'profits', 'but', 'warns', 'growth', 'likely', 'to', 'slow', 'this', 'year']","['stan', '##sted', 'ryan', '##air', 'reports', 'nu', '##m', 'rise', 'in', 'annual', 'profits', 'but', 'warns', 'of', 'slower', 'growth', 'this', 'year']",3.4
"['stocks', 'to', 'watch', 'at', 'close', 'on', 'monday']","['stocks', 'to', 'watch', 'at', 'close', 'on', 'thursday']",3.0
"['nu', '##mt', '##h', 'anniversary', 'of', 'j', '##fk', '##s', 'death', 'remembered']","['on', 'nu', '##mt', '##h', 'anniversary', 'of', 'j', '##fk', 'death', 'dallas', 'holds', 'its', 'first', 'memorial']",4.0
"['nu', '##mma', '##gni', '##tu', '##de', 'earthquake', 'hits', 'taiwan']","['nu', '##mma', '##gni', '##tu', '##de', 'earthquake', 'hits', 'sw', 'pakistan']",1.2
"['books', 'to', 'help', 'kids', 'talk', 'about', 'boston', 'marathon', 'news']","['report', 'of', 'two', 'explosions', 'at', 'finish', 'line', 'of', 'boston', 'marathon']",0.8
"['tech', 'sector', 'heats', 'up', 'google', 'and', 'ibm', 'post', 'strong', 'earnings']","['google', 'shares', 'so', '##ar', 'past', 'nu', '##m', 'on', 'strong', 'earnings']",2.6
"['profiles', 'of', 'kenya', '##s', 'presidential', 'candidates']","['italian', 'journalist', 'picked', 'as', 'presidential', 'candidate']",1.0
"['israel', 'free', '##s', 'palestinian', 'prisoners']","['govt', 'committee', 'approve', '##s', 'release', 'of', 'nu', '##m', 'palestinian', 'prisoners']",3.4
"['philadelphia', 'building', 'collapses', 'nu', '##m', 'people', 'may', 'be', 'trapped']","['philadelphia', 'building', 'collapses', 'reports', 'of', 'people', 'trapped']",4.0
"['obama', 'meets', 'with', 'mandela', 'family']","['obama', 'meets', 'zu', '##ma', 'and', 'pays', 'tribute', 'to', 'mandela']",3.0
"['us', 'senate', 'sets', 'off', 'gun', 'control', 'debate']","['us', 'senate', 'set', 'to', 'vote', 'on', 'gun', 'control', 'bill']",3.4
"['car', 'bombing', 'kills', 'nu', '##m', 'in', 'damascus']","['car', 'bombings', 'kill', 'nu', '##m', 'civilians', 'in', 'iraqi', 'capital']",1.4
"['friends', 'of', 'syria', 'in', 'doha', 'talks', 'on', 'arm', '##ing', 'rebels']","['syria', 'talks', 'agree', 'military', 'aid', 'to', 'rebels']",2.6
"['syria', 'condemn', '##s', 'israeli', 'air', 'strikes']","['series', 'of', 'deadly', 'attacks', 'strikes', 'iraq']",2.0
"['egypt', '##s', 'leader', 'impose', '##s', 'state', 'of', 'emergency', 'in', 'nu', '##m', 'cities']","['egypt', 'president', 'declares', 'state', 'of', 'emergency', 'in', 'three', 'cities']",5.0
"['ab', '##v', '##p', 'protesters', 'clash', 'with', 'police', 'at', 'jan', '##tar', 'man', '##tar', 'throw', 'stones']","['protesters', 'clash', 'with', 'police', 'at', 'jan', '##tar', 'man', '##tar', 'nu', '##m', 'people', 'detained']",2.8
"['turkish', 'pm', 'urges', 'to', 'end', 'protests', 'in', 'istanbul']","['turkish', 'police', 'fire', 'tear', '##gas', 'at', 'protesters', 'in', 'istanbul']",2.8
"['two', 'men', 'charged', 'with', 'terrorism', 'offences']","['saudi', '##born', 'nigerian', 'charged', 'with', 'terrorism', 'in', 'new', 'york']",1.8
"['eu', 'receives', 'nobel', 'peace', 'prize']","['eu', 'receives', 'nu', '##m', 'nobel', 'peace', 'prize']",3.6
"['start', 'of', 'san', 'fe', '##rmin', 'bull', '##run', '##ning', 'festival', 'briefly', 'delayed', 'as', 'view', 'ob', '##st', '##ru', '##cted', 'by', 'basque', 'flag']","['san', 'fe', '##rmin', 'bull', '##run', '##ning', 'festival', 'starts']",2.6
"['up', 'to', 'nu', '##m', 'mostly', 'foreigners', 'killed', 'in', 'kabul', 'suicide', 'attack']","['brit', '##on', 'among', 'dead', 'in', 'kabul', 'suicide', 'attack']",2.8
"['former', 'lap', '##d', 'officer', 'sought', 'in', 'irvine', 'sl', '##ay', '##ings']","['former', 'cia', 'officer', 'sentenced', 'to', 'nu', '##m', 'months', 'in', 'prison', 'for', 'info', 'leak']",0.0
"['tokyo', 'shares', 'close', 'nu', '##mp', '##c', 'lower']","['singapore', 'stocks', 'close', 'nu', '##m', 'pc', '##t', 'lower']",0.8
"['pakistan', 'court', 'demands', 'b', '##las', '##ph', '##emy', 'rampage', 'answers']","['pakistan', '##un', 'report', 'reveals', 'alarm', '##ing', 'levels', 'of', 'drug', 'use']",0.6
"['intel', '##s', 'mca', '##fe', '##e', 'buys', 'cloud', '##base', '##d', 'network', '##ed', 'fire', '##wall', 'specialist', 'stones', '##oft', 'for', 'nu', '##mm', 'in', 'cash']","['mca', '##fe', '##e', 'to', 'acquire', 'fire', '##wall', 'stones', '##oft', 'for', 'nu', '##m', 'million']",3.8
"['nu', '##m', 'magnitude', 'quake', 'strikes', 'us']","['nu', '##m', 'magnitude', 'earthquake', 'strikes', 'philippines']",1.0
"['bangladesh', 'opposition', 'leader', 'sentenced', 'to', 'death', 'for', 'war', 'crimes']","['bangladesh', 'fugitive', 'sentenced', 'to', 'death', 'by', 'war', 'crimes', 'tribunal']",3.6
"['alleged', 'cop', 'killer', 'died', 'from', 'shot', 'to', 'head']","['alleged', 'cop', 'killer', 'died', 'from', 'gunshot']",4.2
"['car', 'bomb', 'at', 'swedish', 'consulate', 'in', 'libya', '##s', 'ben', '##gh', '##azi', 'no', 'casualties']","['car', 'bomb', 'hits', 'swedish', 'consulate', 'in', 'ben', '##gh', '##azi', 'none', 'hurt']",4.8
"['mu', '##sha', '##rra', '##f', 'arrested', 'in', 'lal', 'masjid', 'case']","['mu', '##sha', '##rra', '##f', 'arrested', 'in', 'pakistan']",3.0
"['iran', 'hopes', 'nuclear', 'talks', 'will', 'yield', 'road', '##ma', '##p']","['iran', 'nuclear', 'talks', 'in', 'geneva', 'spur', 'high', 'hopes']",4.4
"['nu', '##m', 'militants', 'killed', 'in', 'afghan', 'raids', 'official']","['nu', '##m', 'militants', 'killed', 'in', 'afghan', 'raids', 'ministry']",2.8
"['north', 'korea', 'reportedly', 'test', '##fires', 'short', '##rang', '##e', 'missiles']","['north', 'korea', 'launches', 'short', '##rang', '##e', 'missiles']",4.0
"['thai', 'protesters', 'ob', '##st', '##ru', '##ct', 'vote', 'nu', '##m', 'dead', 'in', 'violence']","['thai', 'protesters', 'block', 'polling', 'stations', 'in', 'bangkok']",2.8
"['venezuela', '##s', 'hugo', 'chavez', 'dies', 'of', 'cancer']","['hugo', 'chavez', 'venezuelan', 'officials', 'for', 'unity']",1.8
