sent1,sent2,score
"['putin', 'claim', 'victori', 'in', 'russia', 'presidenti', 'elect']","['putin', 'win', 'disput', 'russian', 'presidenti', 'elect']",4.4
"['remain', 'of', 'bodi', 'found', 'in', 'mexican', 'cave']","['remain', 'of', 'peopl', 'found', 'in', 'mexico', 'cave']",5.0
"['unk', 'alp', 'massacr', 'girl', 'return', 'to', 'uk']","['alp', 'attack', 'girl', 'return', 'to', 'uk']",4.0
"['obama', 'team', 'rais', 'debat', 'stake']","['obama', 'take', 'offens', 'against', 'romney', 'in', 'debat']",2.8
"['two', 'kenyan', 'minist', 'among', 'kill', 'in', 'plane', 'crash']","['poland', 'honor', 'presid', 'kill', 'in', 'plane', 'crash']",0.8
"['thousand', 'gather', 'for', 'new', 'russian', 'antiputin', 'ralli']","['thousand', 'gather', 'in', 'moscow', 'for', 'rival', 'ralli']",2.8
"['googl', 'name', 'new', 'motorola', 'mobil', 'ceo']","['googl', 'appoint', 'denni', 'woodsid', 'to', 'run', 'motorola', 'mobil']",3.8
"['massiv', 'hurrican', 'sandi', 'bear', 'down', 'on', 'u', 'east', 'coast']","['hurrican', 'sandi', 'take', 'aim', 'at', 'u', 'east', 'coast']",4.4
"['anoth', 'rocket', 'hit', 'eshkol', 'no', 'injuri']","['rocket', 'hit', 'eshkol', 'none', 'injur']",3.4
"['thousand', 'more', 'syrian', 'refuge', 'flee', 'to', 'turkey', 'overnight']","['syrian', 'refuge', 'flee', 'to', 'turkey', 'overnight']",3.8
"['assang', 'appeal', 'extradit', 'to', 'uk', 'top', 'court']","['assang', 'to', 'appeal', 'extradit', 'to', 'uk', 'top', 'court']",4.0
"['strong', 'quak', 'jolt', 'most', 'part', 'of', 'pakistan']","['strong', 'quak', 'hit', 'eastern', 'indonesia']",2.0
"['lebanes', 'gunman', 'clash', 'over', 'syria', 'crisi']","['syrian', 'hold', 'solut', 'to', 'syria', 'crisi']",1.0
"['mob', 'kill', 'man', 'for', 'burn', 'quran']","['pakistani', 'mob', 'kill', 'man', 'for', 'burn', 'koran']",4.0
"['u', 'drone', 'strike', 'kill', 'four', 'in', 'north', 'waziristan']","['u', 'drone', 'strike', 'kill', 'in', 'northwest', 'pakistan', 'offici']",1.8
"['salvador', 'dali', 'paint', 'snatch', 'from', 'new', 'york', 'unk']","['salvador', 'dali', 'paint', 'snatch', 'in', 'nyc']",4.6
"['putin', 'claim', 'victori', 'in', 'russia', 'presidenti', 'elect']","['will', 'putin', 'elect', 'victori', 'in', 'russia', 'be', 'greet', 'with', 'protest']",1.8
"['sarkozi', 'announc', 'reelect', 'bid']","['franc', 'nicola', 'sarkozi', 'make', 'hi', 'reelect', 'bid', 'offici']",4.2
"['u', 'uk', 'in', 'pact', 'to', 'releas', 'emerg', 'oil', 'stock']","['u', 'uk', 'set', 'to', 'agre', 'emerg', 'oil', 'stock', 'releas']",4.6
"['eurozon', 'unemploy', 'stay', 'at', 'record', 'percent']","['eurozon', 'unemploy', 'at', 'record', 'high', 'in', 'june']",3.0
"['french', 'socialist', 'parti', 'win', 'parliament', 'victori']","['french', 'socialist', 'win', 'absolut', 'parliament', 'major']",3.8
"['unk', 'islamist', 'polic', 'clash', 'in', 'tuni', 'wit']","['second', 'islamist', 'hunger', 'striker', 'dy', 'in', 'a', 'tunisian', 'prison']",0.6
"['strausskahn', 'investig', 'in', 'french', 'prostitut', 'ring']","['unk', 'strausskahn', 'face', 'question', 'over', 'french', 'prostitut', 'ring']",3.8
"['romney', 'win', 'florida', 'republican', 'primari']","['romney', 'eye', 'u', 'republican', 'primari', 'endgam']",1.8
"['u', 'drone', 'strike', 'kill', 'four', 'in', 'north', 'waziristan']","['suspect', 'drone', 'strike', 'kill', 'in', 'pakistan']",2.6
"['traffic', 'accid', 'leav', 'dead', 'in', 'china']","['traffic', 'accid', 'leav', 'dead', 'in', 'china']",2.4
"['head', 'of', 'cia', 'resign', 'over', 'affair']","['hall', 'of', 'unk', 'unk', 'for', 'unk']",0.0
"['franc', 'strausskahn', 'charg', 'with', 'involv', 'in', 'prostitut', 'vice', 'ring']","['strausskahn', 'charg', 'in', 'prostitut', 'vice', 'ring']",4.0
"['soni', 'report', 'record', 'annual', 'loss']","['soni', 'forecast', 'record', 'annual', 'loss', 'of', 'bn']",3.6
"['kill', 'in', 'gaza', 'in', 'isra', 'airstrik']","['unk', 'unk', 'in', 'move', 'on', 'airlin', 'strike']",0.4
"['kill', 'in', 'attack', 'after', 'deadli', 'iraq', 'day']","['kill', 'in', 'iraq', 'attack', 'ahead', 'of', 'ramadan', 'end']",1.4
"['barclay', 'hit', 'by', 'fresh', 'u', 'investig']","['barclay', 'hit', 'by', 'fresh', 'u', 'probe']",4.4
"['u', 'close', 'embassi', 'in', 'syria', 'ap']","['close', 'road', 'in', 'armenia']",0.4
"['eu', 'unk', 'new', 'sanction', 'on', 'syria']","['eu', 'impos', 'new', 'sanction', 'on', 'syrian', 'regim']",4.4
"['russian', 'ralli', 'against', 'putin', 'rule']","['ten', 'of', 'thousand', 'ralli', 'against', 'putin', 'rule', 'ap']",3.4
"['bahrain', 'grand', 'unk', 'unk', 'amid', 'protest']","['bahrain', 'race', 'go', 'ahead', 'amid', 'unrest']",4.0
"['china', 'stock', 'open', 'flat', 'monday']","['chines', 'stock', 'open', 'mix', 'wednesday']",1.4
"['sheryl', 'crow', 'say', 'ha', 'benign', 'brain', 'tumor']","['sheryl', 'crow', 'ha', 'a', 'benign', 'brain', 'tumor']",4.6
"['afghan', 'parliament', 'approv', 'unk', 'secur', 'pact']","['afghan', 'parliament', 'approv', 'u', 'partnership']",3.8
"['two', 'german', 'tourist', 'two', 'pilot', 'kill', 'in', 'kenya', 'air', 'crash']","['senat', 'reid', 'involv', 'in', 'la', 'vega', 'car', 'crash', 'cnn']",0.6
"['isra', 'palestinian', 'negoti', 'unk', 'meet']","['isra', 'palestinian', 'negoti', 'meet', 'in', 'jordan']",3.6
"['u', 'astronaut', 'neil', 'armstrong', 'dead', 'at']","['u', 'astronaut', 'neil', 'armstrong', 'dy']",3.6
"['amnesti', 'syria', 'rebel', 'also', 'commit', 'abus']","['amnesti', 'investig', 'syria', 'rebel', 'also', 'commit', 'abus']",4.2
"['mitt', 'romney', 'win', 'republican', 'primari', 'in', 'indiana']","['romney', 'win', 'florida', 'republican', 'primari']",1.6
"['east', 'german', 'right', 'activist', 'gauck', 'elect', 'presid']","['unk', 'gauck', 'elect', 'a', 'german', 'presid']",4.0
"['south', 'africa', 'start', 'investig', 'mine', 'violenc']","['south', 'africa', 'host', 'peac', 'talk', 'in', 'mine', 'standoff']",2.4
"['dead', 'injur', 'in', 'sw', 'china', 'accid']","['dead', 'and', 'miss', 'in', 'india', 'boat', 'accid']",0.4
"['santorum', 'romp', 'to', 'unk', 'victori']","['santorum', 'win', 'kansa', 'caucu']",1.0
"['space', 'legend', 'neil', 'armstrong', 'dy']","['first', 'man', 'on', 'moon', 'neil', 'armstrong', 'dy', 'at']",4.0
"['u', 'and', 'turkey', 'weigh', 'nofli', 'zone', 'for', 'syria']","['turkey', 'u', 'weigh', 'nofli', 'zone', 'for', 'syria']",4.8
"['man', 'arrest', 'over', 'doubl', 'murder']","['wa', 'man', 'arrest', 'in', 'polic', 'drug', 'raid']",0.8
"['florida', 'counti', 'extend', 'earli', 'vote']","['fla', 'democrat', 'want', 'extend', 'earli', 'vote', 'hour']",2.8
"['warship', 'set', 'sail', 'for', 'falkland']","['british', 'warship', 'set', 'sail', 'for', 'falkland']",3.8
"['newcastl', 'unk', 'match', 'report', 'pictur', 'video', 'highlight']","['qpr', 'west', 'ham', 'match', 'report', 'pictur', 'video', 'highlight']",1.0
"['palestinian', 'prison', 'to', 'end', 'hunger', 'strike']","['progress', 'report', 'in', 'palestinian', 'prison', 'hunger', 'strike', 'talk']",2.8
"['polic', 'four', 'kill', 'in', 'german', 'hostag', 'take', 'incid']","['palestinian', 'kill', 'in', 'idf', 'strike', 'in', 'northern', 'strip']",1.0
"['egypt', 'let', 'mubarak', 'pm', 'back', 'in', 'presidenti', 'race']","['egypt', 'confirm', 'mubarak', 'pm', 'back', 'in', 'presid', 'race']",4.25
"['syrian', 'journalist', 'kill', 'in', 'capit']","['u', 'marin', 'kill', 'in', 'base', 'attack']",0.6
"['gop', 'candid', 'romney', 'to', 'call', 'to', 'arm', 'syrian', 'rebel']","['u', 'help', 'get', 'arm', 'to', 'syria', 'rebel']",2.4
"['un', 'observ', 'patrol', 'arriv', 'at', 'syria', 'massacr', 'site']","['un', 'observ', 'reach', 'syria', 'massacr', 'villag']",4.4
"['american', 'airlin', 'and', 'pilot', 'agre', 'on', 'a', 'new', 'contract']","['romney', 'pledg', 'to', 'stand', 'with', 'israel', 'on', 'iran', 'threat']",0.0
"['greek', 'pm', 'to', 'announc', 'new', 'elect']","['greek', 'pm', 'call', 'for', 'may', 'gener', 'elect']",2.8
"['govern', 'of', 'canada', 'support', 'unk', 'woman', 'lead', 'chang']","['govern', 'of', 'canada', 'support', 'woman', 'safeti', 'in', 'unk']",1.6
"['no', 'problem', 'if', 'mulayam', 'form', 'third', 'front', 'congress']","['no', 'problem', 'if', 'mulayam', 'form', 'third', 'front', 'unk']",3.2
"['bradley', 'triumph', 'at', 'unk', 'a', 'furyk', 'unk']","['bahrain', 'court', 'uphold', 'sentenc', 'against', 'upris', 'leader']",0.0
"['plane', 'crash', 'in', 'ghana', 'kill', 'at', 'least']","['plane', 'crash', 'in', 'ghana', 'how', 'the', 'intern', 'medium', 'report', 'it']",2.2
"['six', 'u', 'troop', 'kill', 'in', 'afghan', 'bomb', 'attack']","['nato', 'troop', 'kill', 'in', 'afghanistan']",1.8
"['syria', 'forc', 'launch', 'aleppo', 'attack']","['syrian', 'forc', 'kill', 'ahead', 'of', 'annan', 'peac', 'mission']",1.6
"['romney', 'obama', 'fight', 'for', 'edg', 'on', 'medicar']","['obama', 'romney', 'compet', 'for', 'undecid', 'stoke', 'base']",1.0
"['bbc', 'director', 'gener', 'resign', 'over', 'shoddi', 'journal']","['bbc', 'director', 'gener', 'resign', 'amid', 'unk', 'scandal']",3.6
"['rick', 'santorum', 'win', 'kansa', 'caucu']","['rick', 'santorum', 'unk', 'a', 'victori', 'in', 'kansa', 'caucu']",4.8
"['in', 'unk', 'egypt', 'coptic', 'church', 'name', 'new', 'pope']","['egyptian', 'christian', 'choos', 'new', 'pope']",3.2
"['u', 'pledg', 'to', 'rebuild', 'haiti', 'not', 'be', 'met']","['u', 'pledg', 'to', 'rebuild', 'haiti', 'not', 'be', 'met']",5.0
"['chines', 'stock', 'close', 'higher', 'thursday']","['chines', 'stock', 'open', 'mix', 'wednesday']",1.0
"['greec', 'to', 'vote', 'on', 'budget', 'protest', 'gather']","['greec', 'to', 'vote', 'on', 'budget']",3.6
"['u', 'eu', 'cautious', 'welcom', 'iran', 'propos', 'to', 'restart', 'nuclear', 'talk']","['u', 'eu', 'welcom', 'iran', 'offer', 'to', 'restart', 'nuclear', 'talk']",4.0
"['clinton', 'warn', 'kenya', 'of', 'cost', 'of', 'elect', 'violenc']","['clinton', 'warn', 'kenya', 'on', 'repeat', 'of', 'vote', 'chao']",2.8
"['antiamerican', 'protest', 'over', 'film', 'expand', 'to', 'nearli', 'countri']","['antiamerican', 'unk', 'sweep', 'middl', 'east', 'over', 'film']",3.8
"['journalist', 'hail', 'london', 'olymp', 'open']","['isra', 'deleg', 'march', 'in', 'olymp', 'open']",1.0
"['aust', 'stock', 'open', 'lower']","['tokyo', 'stock', 'open', 'lower']",1.5
"['wikileak', 'begin', 'publish', 'two', 'million', 'syria', 'email']","['wikileak', 'releas', 'unk', 'of', 'syria', 'document']",3.4
"['palestinian', 'gaza', 'milit', 'kill', 'in', 'isra', 'airstrik', 'on', 'unk', 'strip']","['offici', 'gaza', 'man', 'kill', 'in', 'isra', 'airstrik', 'ap']",3.0
"['mali', 'presid', 'hand', 'in', 'resign']","['mali', 'presid', 'formal', 'resign']",4.6
"['three', 'kill', 'in', 'nigeria', 'suicid', 'bomber', 'attack']","['kill', 'in', 'nigeria', 'cattl', 'market', 'attack']",1.4
"['factboxsecur', 'develop', 'in', 'iraq', 'februari']","['factboxsecur', 'develop', 'in', 'pakistan', 'march']",1.6
"['unk', 'jordan', 'bias', 'against', 'palestinian', 'from', 'syria']","['jordan', 'bias', 'over', 'palestinian', 'from', 'syria']",4.2
"['israel', 'among', 'top', 'arm', 'export', 'in', 'world', 'report']","['israel', 'among', 'top', 'arm', 'export', 'and', 'import']",3.8
"['egyptian', 'to', 'vote', 'for', 'new', 'presid']","['somali', 'mp', 'to', 'elect', 'new', 'presid']",0.8
"['feder', 'win', 'th', 'wimbledon', 'titl']","['feder', 'captur', 'th', 'wimbledon', 'titl']",5.0
"['unk', 'leader', 'call', 'for', 'kidnap', 'of', 'western', 'in', 'egypt']","['alqaida', 'leader', 'urg', 'kidnap', 'of', 'western']",3.6
"['china', 'stock', 'close', 'mix', 'friday']","['chines', 'stock', 'close', 'higher', 'midday', 'friday']",2.6
"['kill', 'in', 'bu', 'crash']","['kill', 'in', 'crash', 'in', 'india']",1.6
"['putin', 'sworn', 'in', 'a', 'russian', 'presid']","['putin', 'sworn', 'in', 'a', 'russia', 'presid', 'for', 'year']",4.0
"['china', 'trade', 'return', 'to', 'unk', 'in', 'march']","['tens', 'calm', 'return', 'to', 'south', 'tel', 'aviv']",0.0
"['highlight', 'of', 'the', 'vice', 'presidenti', 'debat']","['five', 'thing', 'to', 'watch', 'in', 'the', 'presidenti', 'debat']",2.2
"['full', 'unk', 'unk', 'unk', 'holm', 'tom', 'cruis', 'to', 'divorc']","['custodi', 'imag', 'at', 'stake', 'in', 'unk', 'divorc']",1.4
"['syrian', 'regim', 'deni', 'role', 'in', 'houla', 'massacr']","['syria', 'blame', 'rebel', 'for', 'houla', 'massacr', 'of', 'over']",3.0
"['south', 'sudan', 'accus', 'sudan', 'of', 'bomb', 'ahead', 'of', 'talk']","['s', 'sudan', 'accus', 'sudan', 'of', 'bomb', 'in', 'blow', 'to', 'talk']",4.4
"['nine', 'kill', 'in', 'gun', 'attack', 'in', 'pakistan']","['five', 'million', 'citizen', 'get', 'unk', 'salari', 'in', 'ukrain']",0.0
"['syria', 'demand', 'guarante', 'rebel', 'say', 'peac', 'plan', 'doom']","['syria', 'demand', 'written', 'guarante', 'for', 'troop', 'unk']",3.2
"['minn', 'termin', 'reopen', 'after', 'evacu']","['minn', 'termin', 'reopen', 'after', 'bag', 'caus', 'evacu']",3.8
"['golf', 'westwood', 'take', 'lead', 'in', 'dubai', 'desert', 'classic']","['westwood', 'in', 'front', 'a', 'dubai', 'desert', 'classic']",4.0
"['sudan', 'block', 'youtub', 'over', 'antiislam', 'film']","['pakistan', 'pm', 'order', 'youtub', 'halt', 'over', 'antiislam', 'film']",2.8
"['poll', 'open', 'in', 'russian', 'presidenti', 'elect']","['poll', 'close', 'in', 'unk', 'presidenti', 'elect']",1.4
"['chavez', 'leaf', 'again', 'for', 'cuba', 'for', 'radiotherapi']","['chavez', 'set', 'for', 'more', 'radiotherapi', 'in', 'cuba']",4.4
"['unk', 'presid', 'declar', 'victori']","['chines', 'presid', 'conclud', 'state', 'visit', 'to', 'unk']",0.6
"['russian', 'ralli', 'support', 'for', 'orthodox', 'church', 'over', 'pussi', 'riot', 'controversi']","['russian', 'orthodox', 'church', 'ralli', 'faith', 'after', 'critic']",3.6
"['clinton', 'land', 'in', 'india', 'to', 'breath', 'life', 'into', 'tie']","['clinton', 'warn', 'against', 'unk', 'unk', 'bank']",1.4
"['mali', 'interim', 'leader', 'take', 'offic']","['mali', 'interim', 'presid', 'sworn', 'into', 'offic']",4.2
"['putin', 'declar', 'victori', 'in', 'russian', 'presidenti', 'vote']","['putin', 'win', 'russia', 'presidenti', 'elect']",3.8
"['al', 'renew', 'condemn', 'on', 'syria', 'violenc']","['u', 'close', 'embassi', 'in', 'damascu', 'due', 'to', 'syria', 'violenc']",1.6
"['eu', 'slap', 'sanction', 'on', 'assad', 'famili']","['eu', 'sanction', 'assad', 'wife', 'mortar', 'hit', 'hom']",3.4
"['air', 'forc', 'instructor', 'face', 'sentenc', 'for', 'rape']","['woman', 'testifi', 'at', 'air', 'forc', 'instructor', 'sentenc']",1.8
"['more', 'than', 'strike', 'miner', 'kill']","['more', 'than', 'strike', 'miner', 'kill', 'in', 'south', 'africa']",3.8
"['iron', 'dome', 'intercept', 'rocket']","['iron', 'dome', 'intercept', 'two', 'rocket', 'fire', 'at', 'unk']",2.6
"['mali', 'islamist', 'destroy', 'more', 'timbuktu', 'shrine']","['mali', 'islamist', 'destroy', 'more', 'holi', 'timbuktu', 'site']",4.5
"['china', 'stock', 'end', 'higher', 'on', 'unk', 'at', 'midday']","['chines', 'stock', 'open', 'higher', 'thursday']",1.8
"['scientist', 'unk', 'flower', 'from', 'unk', 'seed']","['unk', 'unk', 'red', 'ink', 'lower', 'forecast', 'for', 'year']",0.0
"['man', 'convict', 'in', 'vatican', 'leak', 'case']","['butler', 'to', 'be', 'tri', 'in', 'unk', 'case']",2.6
"['romney', 'paul', 'vie', 'for', 'main', 'caucu', 'win']","['romney', 'ha', 'narrow', 'main', 'caucu', 'win']",2.8
"['sectarian', 'clash', 'rock', 'lebanes', 'citi', 'of', 'tripoli']","['sectarian', 'clash', 'rock', 'lebanes', 'citi', 'kill']",3.8
"['repsol', 'blast', 'argentina', 'over', 'nation', 'of', 'unk']","['repsol', 'blast', 'argentina', 'over', 'oil', 'nation']",3.4
"['sever', 'dead', 'injur', 'in', 'argentina', 'train', 'crash']","['fear', 'dead', 'in', 'unk', 'air', 'train', 'crash']",1.4
"['aung', 'san', 'suu', 'kyi', 'to', 'address', 'british', 'mp']","['burma', 'aung', 'san', 'suu', 'kyi', 'to', 'address', 'parliament', 'on', 'june', 'visit']",4.0
"['sheriff', 'man', 'recov', 'stolen', 'car', 'year', 'later']","['u', 'man', 'recov', 'car', 'year', 'after', 'theft']",4.0
"['googl', 'ceo', 'say', 'android', 'import', 'not', 'critic']","['larri', 'page', 'say', 'android', 'import', 'not', 'critic']",4.0
"['iran', 'may', 'cut', 'oil', 'export', 'to', 'more', 'eu', 'state']","['iran', 'mp', 'say', 'readi', 'to', 'ban', 'oil', 'export', 'to', 'some', 'eu', 'state']",3.6
"['factori', 'fire', 'kill', 'at', 'least', 'in', 'pakistan']","['at', 'least', 'six', 'dead', 'in', 'pakistan', 'unk']",0.8
"['australian', 'among', 'four', 'on', 'plane', 'miss', 'in', 'indonesia']","['iranian', 'unk', 'unk', 'unk', 'dy']",0.0
"['romney', 'vow', 'to', 'restor', 'promis', 'of', 'america']","['romney', 'promis', 'to', 'restor', 'america']",3.8
"['santorum', 'yearold', 'daughter', 'hospit']","['unk', 'director', 'hospit']",0.6
"['mandela', 'releas', 'from', 'hospit']","['isra', 'presid', 'releas', 'from', 'hospit']",1.2
"['jaya', 'prada', 'all', 'set', 'to', 'join', 'bjp']","['jaya', 'prada', 'like', 'to', 'join', 'bjp', 'unk', 'unk', 'to', 'decid', 'for', 'her']",3.8
"['hezbollah', 'unk', 'warn', 'u', 'over', 'antiislam', 'film']","['hezbollah', 'call', 'for', 'more', 'antiislam', 'film', 'protest']",2.8
"['nadal', 'top', 'djokov', 'for', 'th', 'french', 'open', 'titl']","['tenni', 'nadal', 'defeat', 'djokov', 'for', 'mont', 'carlo', 'titl']",3.2
"['childcar', 'cost', 'rise', 'by', 'nearli']","['childcar', 'cost', 'a', 'year']",3.0
"['obama', 'urg', 'decis', 'action', 'on', 'europ', 'debt', 'crisi']","['obama', 'urg', 'europ', 'to', 'act', 'quickli', 'on', 'crisi']",3.4
"['beef', 'unk', 'mix', 'recal', 'over', 'salmonella', 'concern']","['unk', 'powder', 'recal', 'over', 'salmonella', 'concern']",1.0
"['obama', 'romney', 'prepar', 'for', 'first', 'debat']","['obama', 'romney', 'prepar', 'to', 'debat']",4.2
"['first', 'signific', 'ga', 'found', 'offshor', 'kenya']","['unk', 'kill', 'in', 'latest', 'land', 'clash', 'in', 'kenya']",0.8
"['red', 'cross', 'worker', 'kill', 'in', 'pakistan']","['kidnap', 'uk', 'aid', 'worker', 'kill', 'in', 'pakistan']",2.2
"['rocket', 'fire', 'from', 'gaza', 'into', 'southern', 'israel', 'none', 'hurt']","['ten', 'rocket', 'from', 'gaza', 'land', 'in', 'southern', 'israel', 'none', 'hurt']",3.4
"['u', 'soldier', 'kill', 'in', 'shoot', 'incid', 'in', 's', 'afghanistan']","['five', 'nato', 'soldier', 'kill', 'in', 'afghanistan']",1.6
"['poll', 'close', 'in', 'egyptian', 'presidenti', 'elect']","['press', 'releas', 'yemeni', 'presidenti', 'elect']",0.8
"['polic', 'did', 'not', 'link', 'savil', 'claim']","['bbc', 'face', 'question', 'for', 'pull', 'savil', 'case']",1.2
"['eurozon', 'unemploy', 'stay', 'at', 'record', 'percent']","['eurozon', 'unemploy', 'hit', 'record', 'high']",3.4
"['jame', 'murdoch', 'quit', 'bskyb']","['jame', 'murdoch', 'quit', 'role', 'at', 'bskyb']",4.2
"['icon', 'scienc', 'fiction', 'writer', 'ray', 'bradburi', 'dy', 'at']","['scienc', 'fiction', 'legend', 'ray', 'bradburi', 'dead', 'at']",4.8
"['egypt', 'presidenti', 'elect', 'may']","['u', 'presidenti', 'elect']",0.6
"['four', 'french', 'soldier', 'kill', 'in', 'afghan', 'suicid', 'blast']","['four', 'foreign', 'soldier', 'kill', 'in', 'afghan', 'east']",3.4
"['un', 'observ', 'find', 'trace', 'of', 'syrian', 'massacr']","['un', 'team', 'investig', 'syrian', 'massacr']",4.0
"['ap', 'poll', 'major', 'in', 'u', 'have', 'prejudic', 'against', 'black']","['ap', 'poll', 'major', 'harbor', 'prejudic', 'against', 'black']",3.6
"['ap', 'sourc', 'redskin', 'to', 'trade', 'for', 'no', 'pick']","['redskin', 'trade', 'for', 'no', 'pick']",4.2
"['china', 'say', 'defens', 'budget', 'to', 'rise', 'in']","['china', 'defenc', 'spend', 'to', 'rise']",4.0
"['string', 'of', 'iraq', 'blast', 'kill', 'at', 'least']","['strong', 'itali', 'quak', 'kill', 'at', 'least', 'six']",0.0
"['ecuador', 'presid', 'unk', 'say', 'no', 'decis', 'made', 'on', 'assang', 'asylum']","['ecuador', 'yet', 'to', 'decid', 'on', 'assang', 'asylum']",3.8
"['u', 'offer', 'u', 'unk', 'for', 'pakistan', 'milit']","['u', 'offer', 'million', 'for', 'pakistani', 'milit', 'chief']",3.8
"['nato', 'troop', 'kill', 'in', 'afghanistan', 'i', 'attack']","['nato', 'troop', 'kill', 'in', 'afghanistan']",3.8
"['osama', 'bin', 'laden', 'wife', 'to', 'be', 'jail']","['osama', 'bin', 'laden', 'movi', 'to', 'be', 'film', 'in', 'india']",0.8
"['egyptian', 'vote', 'in', 'landmark', 'presidenti', 'elect']","['egyptian', 'go', 'to', 'poll', 'in', 'histor', 'elect']",4.0
